Time,Type,Trial,L Raw X [px],L Raw Y [px],R Raw X [px],R Raw Y [px],L Dia X [px],L Dia Y [px],L Mapped Diameter [mm],R Dia X [px],R Dia Y [px],R Mapped Diameter [mm],L CR1 X [px],L CR1 Y [px],L CR2 X [px],L CR2 Y [px],R CR1 X [px],R CR1 Y [px],R CR2 X [px],R CR2 Y [px],L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Timing,L Validity,R Validity,Pupil Confidence,L Plane,R Plane,L EPOS X,L EPOS Y,L EPOS Z,R EPOS X,R EPOS Y,R EPOS Z,L GVEC X,L GVEC Y,L GVEC Z,R GVEC X,R GVEC Y,R GVEC Z,Frame
4207508110,SMP,1,1442.88,763.59,1122.69,787.21,19.44,19.44,3.23,20.26,20.26,3.41,1437.87,768.09,1448.59,768.03,1119.11,791.51,1129.69,791.55,798.99,326.8,798.99,326.8,0,1,1,2,-1,-1,-17.54,-1.51,554.76,38.87,-5.68,559.65,0.04,0.16,-0.99,0,0.17,-0.99,-1
4207541430,SMP,1,1442.81,763.47,1122.3,787.39,19.37,19.37,3.23,19.99,19.99,3.4,1437.73,768.13,1448.47,768.08,1118.78,791.6,1129.4,791.63,797.31,320.81,797.31,320.81,0,1,1,2,-1,-1,-17.53,-1.52,555.25,38.94,-5.7,559.79,0.04,0.17,-0.98,0,0.16,-0.99,-1
4207574646,SMP,1,1442.34,763.52,1121.91,787.66,19.31,19.31,3.23,20.04,20.04,3.4,1437.22,768.14,1448.08,768.11,1118.38,791.78,1128.92,791.86,795.53,320.67,795.53,320.67,0,1,1,2,-1,-1,-17.43,-1.52,554.69,39.04,-5.74,560.17,0.04,0.17,-0.98,0,0.16,-0.99,-1
4207608102,SMP,1,1443.6,767.01,1124.52,791.11,19.81,19.81,3.24,20.34,20.34,3.4,1437.42,769.95,1448.34,769.88,1119.65,793.67,1130.25,793.67,677.31,451.87,677.31,451.87,0,1,1,2,-1,-1,-17.47,-1.83,554.59,38.82,-6.07,560.31,0,0.11,-0.99,-0.05,0.1,-0.99,-1
4207641433,SMP,1,1443.1,767.12,1123.45,791.37,19.56,19.56,3.24,20.28,20.28,3.4,1436.99,769.94,1447.85,769.85,1118.75,793.78,1129.4,793.76,682.57,466.2,682.57,466.2,0,1,1,2,-1,-1,-17.41,-1.83,555.18,38.98,-6.09,560.31,0.01,0.1,-0.99,-0.04,0.1,-0.99,-1
4207674766,SMP,1,1442.49,766.82,1122.78,791.27,19.55,19.55,3.24,20.28,20.28,3.41,1436.4,769.75,1447.38,769.63,1117.98,793.77,1128.61,793.74,683.67,466.47,683.67,466.47,0,1,1,2,-1,-1,-17.3,-1.79,554.52,39.12,-6.09,560.4,0.01,0.11,-0.99,-0.05,0.1,-0.99,-1
4207708090,SMP,1,1442.07,766.64,1121.76,791.15,19.48,19.48,3.24,20.15,20.15,3.4,1435.66,769.37,1446.73,769.42,1117.2,793.77,1127.75,793.67,682.57,467.43,682.57,467.43,0,1,1,2,-1,-1,-17.16,-1.74,553.98,39.28,-6.08,560.67,0,0.1,-0.99,-0.04,0.1,-0.99,-1
4207741435,SMP,1,1441.4,766.24,1120.92,791.05,19.22,19.22,3.23,20.27,20.27,3.41,1434.86,769.15,1446.15,769.16,1116.39,793.69,1126.98,793.66,682.78,465.58,682.78,465.58,0,1,1,2,-1,-1,-16.98,-1.69,552.25,39.43,-6.08,560.75,0,0.11,-0.99,-0.04,0.11,-0.99,-1
4207774629,SMP,1,1440.84,765.98,1120.34,791.16,19.4,19.4,3.23,20.25,20.25,3.41,1434.51,768.88,1445.53,768.79,1115.57,793.64,1126.18,793.6,680.26,466.82,680.26,466.82,0,1,1,2,-1,-1,-16.93,-1.64,553.36,39.58,-6.07,560.85,0,0.1,-0.99,-0.05,0.1,-0.99,-1
4207807969,SMP,1,1440.23,765.69,1119.56,791.03,19.52,19.52,3.23,19.99,19.99,3.4,1433.93,768.55,1444.87,768.51,1114.73,793.6,1125.44,793.57,679.37,466.49,679.37,466.49,0,1,1,2,-1,-1,-16.83,-1.59,553.6,39.7,-6.06,560.61,0,0.1,-0.99,-0.05,0.1,-0.99,-1
4207841366,SMP,1,1438.78,764.78,1118.32,790.77,19.4,19.4,3.23,20.3,20.3,3.4,1432.68,767.79,1443.76,767.84,1113.73,793.38,1124.35,793.2,684.22,465.24,684.22,465.24,0,1,1,2,-1,-1,-16.59,-1.46,552.49,39.89,-6.01,560.65,0.01,0.11,-0.99,-0.04,0.1,-0.99,-1
4207874728,SMP,1,1437.86,764.37,1117.18,790.66,19.47,19.47,3.23,20.25,20.25,3.41,1431.61,767.44,1442.7,767.41,1112.64,793.24,1123.27,793.07,684.4,464.48,684.4,464.48,0,1,1,2,-1,-1,-16.38,-1.39,551.87,40.09,-5.98,560.66,0,0.11,-0.99,-0.04,0.1,-0.99,-1
4207908062,SMP,1,1436.53,763.72,1115.83,790.51,19.47,19.47,3.23,20.4,20.4,3.41,1430.52,766.84,1441.49,766.74,1111.48,793.08,1122.1,792.98,689.94,463.52,689.94,463.52,0,1,1,2,-1,-1,-16.19,-1.28,552,40.29,-5.96,560.67,0.01,0.11,-0.99,-0.03,0.1,-0.99,-1
4207941400,SMP,1,1435.31,763.46,1114.83,790.62,19.63,19.63,3.23,20.24,20.24,3.41,1428.85,766.49,1440.17,766.48,1110.35,793.3,1120.85,793.12,686.23,463.05,686.23,463.05,0,1,1,2,-1,-1,-15.86,-1.22,549.93,40.52,-6,560.92,0,0.11,-0.99,-0.04,0.1,-0.99,-1
4207974731,SMP,1,1434.41,765.04,1114.59,792.65,19.97,19.97,3.24,20.89,20.89,3.43,1428.04,767.17,1438.97,767.18,1109.77,794.35,1120.38,794.18,682.54,518.59,682.54,518.59,0,1,1,2,-1,-1,-15.72,-1.34,551.12,40.61,-6.18,560.88,-0.01,0.08,-1,-0.05,0.07,-1,-1
4208007924,SMP,1,1433.55,767.1,1114.14,794.99,19.75,19.75,3.25,20.52,20.52,3.44,1427.15,768.21,1438.16,768.29,1109.42,795.5,1120.14,795.46,682.39,640.25,682.39,640.25,0,1,1,2,-1,-1,-15.56,-1.53,550.66,40.64,-6.4,560.54,0,0.04,-1,-0.05,0.03,-1,-1
4208041260,SMP,1,1433.57,767.36,1113.78,794.85,19.76,19.76,3.25,20.66,20.66,3.44,1427.24,768.14,1438.26,768.14,1109.29,795.36,1119.92,795.17,684.4,654.01,684.4,654.01,0,1,1,2,-1,-1,-15.57,-1.51,550.44,40.67,-6.36,560.49,0,0.03,-1,-0.04,0.03,-1,-1
4208074725,SMP,1,1434.3,767.23,1114.35,794.71,19.93,19.93,3.26,21.12,21.12,3.46,1427.92,768.18,1438.79,768.18,1109.6,795.3,1120.25,795.09,680.63,650.88,680.63,650.88,0,1,1,2,-1,-1,-15.69,-1.52,550.83,40.61,-6.34,560.4,-0.01,0.04,-1,-0.05,0.03,-1,-1
4208108040,SMP,1,1435.11,767.52,1115.09,794.49,20.05,20.05,3.27,20.7,20.7,3.47,1428.86,768.32,1439.71,768.41,1110.42,795.14,1121.06,794.97,681.43,651.47,681.43,651.47,0,1,1,2,-1,-1,-15.86,-1.55,551.16,40.45,-6.32,560.3,0,0.03,-1,-0.05,0.03,-1,-1
4208141373,SMP,1,1436.39,767.75,1116.17,794.24,20.23,20.23,3.28,20.64,20.64,3.47,1429.82,768.7,1441.07,768.64,1111.51,794.84,1122.16,794.76,680.37,650.43,680.37,650.43,0,1,1,2,-1,-1,-16.02,-1.6,549.75,40.25,-6.27,560.21,-0.01,0.04,-1,-0.04,0.03,-1,-1
4208174713,SMP,1,1437.95,768.22,1117.55,794.14,20.09,20.09,3.29,20.78,20.78,3.48,1431.7,769.09,1442.54,769.12,1112.81,794.72,1123.52,794.68,680.67,650.38,680.67,650.38,0,1,1,2,-1,-1,-16.36,-1.68,551.09,40,-6.25,559.98,0,0.03,-1,-0.05,0.03,-1,-1
4208208037,SMP,1,1440.67,768.1,1120.17,793.66,20.23,20.23,3.3,21.01,21.01,3.49,1433.72,769.05,1444.6,769.11,1114.84,794.4,1125.46,794.14,647.82,648.44,647.82,648.44,0,1,1,2,-1,-1,-16.72,-1.68,551.35,39.65,-6.18,560.04,-0.03,0.04,-1,-0.07,0.03,-1,-1
4208241365,SMP,1,1441.8,768.26,1121.11,793.4,20.54,20.54,3.32,21.12,21.12,3.5,1434.87,769.22,1445.75,769.33,1115.93,794.22,1126.59,794.06,647.05,645.6,647.05,645.6,0,1,1,2,-1,-1,-16.93,-1.71,551.7,39.45,-6.15,559.91,-0.02,0.04,-1,-0.06,0.04,-1,-1
4208274698,SMP,1,1442.52,767.89,1121.98,793.03,20.48,20.48,3.33,21.02,21.02,3.51,1435.6,769.02,1446.55,769.01,1116.61,793.74,1127.28,793.75,635.57,642.93,635.57,642.93,0,1,1,2,-1,-1,-17.07,-1.66,551.8,39.32,-6.08,559.78,-0.02,0.04,-1,-0.07,0.04,-1,-1
4208308026,SMP,1,1442.91,767.66,1122.27,792.6,20.65,20.65,3.34,21.26,21.26,3.52,1436.09,768.81,1447.12,768.72,1117.26,793.49,1127.84,793.38,648.39,639.51,648.39,639.51,0,1,1,2,-1,-1,-17.15,-1.62,551.55,39.22,-6.03,559.91,-0.02,0.04,-1,-0.06,0.04,-1,-1
4208341356,SMP,1,1443.56,767.35,1122.79,792.39,21.07,21.07,3.37,21.47,21.47,3.54,1436.66,768.33,1447.55,768.42,1117.65,793.08,1128.31,792.97,637.24,641.11,637.24,641.11,0,1,1,2,-1,-1,-17.26,-1.55,552.07,39.14,-5.95,559.88,-0.02,0.04,-1,-0.06,0.03,-1,-1
4208374688,SMP,1,1441.13,766.24,1120.85,791.43,20.84,20.84,3.38,21.59,21.59,3.55,1435.16,767.48,1446.45,767.46,1116.83,792.39,1127.57,792.29,708.62,634.87,708.62,634.87,0,1,1,2,-1,-1,-16.98,-1.39,550.45,39.26,-5.83,559.6,0.02,0.05,-1,-0.02,0.04,-1,-1
4208408014,SMP,1,1441.11,765.73,1120.88,790.9,21.05,21.05,3.4,21.7,21.7,3.57,1435.53,767.03,1446.49,766.89,1116.84,791.73,1127.62,791.85,731.45,631.14,731.45,631.14,0,1,1,2,-1,-1,-17.05,-1.3,551.59,39.23,-5.73,559.25,0.03,0.05,-1,-0.02,0.04,-1,-1
4208441342,SMP,1,1440.96,765.34,1120.73,790.48,21,21,3.41,21.72,21.72,3.58,1435.06,766.5,1446.3,766.4,1116.81,791.38,1127.49,791.29,732.83,630.13,732.83,630.13,0,1,1,2,-1,-1,-16.95,-1.21,550.15,39.24,-5.65,559.22,0.02,0.04,-1,-0.02,0.04,-1,-1
4208474554,SMP,1,1440.38,765.02,1120.25,790.33,20.91,20.91,3.42,21.59,21.59,3.59,1434.68,766.17,1445.66,766.18,1116.47,791.25,1127.11,791.16,740.38,627.02,740.38,627.02,0,1,1,2,-1,-1,-16.89,-1.17,551.17,39.3,-5.62,559.15,0.02,0.04,-1,-0.01,0.04,-1,-1
4208508003,SMP,1,1439.53,765.26,1119.84,790.75,21.17,21.17,3.43,21.81,21.81,3.61,1433.75,766.43,1444.89,766.4,1115.76,791.59,1126.49,791.66,738.87,624.71,738.87,624.71,0,1,1,2,-1,-1,-16.71,-1.21,550.29,39.4,-5.69,558.89,0.02,0.04,-1,-0.02,0.04,-1,-1
4208541735,SMP,1,1437.62,766.7,1117.97,792.44,20.85,20.85,3.43,21.57,21.57,3.61,1432.13,767.7,1443.37,767.61,1114.51,793.17,1125.12,793.06,754.09,626.2,754.09,626.2,0,1,1,2,-1,-1,-16.42,-1.42,549.42,39.65,-5.96,559.11,0.03,0.04,-1,0,0.04,-1,-1
4208574677,SMP,1,1436.49,768.34,1116.87,794.26,20.91,20.91,3.44,21.48,21.48,3.61,1430.99,769.44,1442.17,769.37,1113.36,795.01,1123.9,794.94,756.66,624.69,756.66,624.69,0,1,1,2,-1,-1,-16.2,-1.73,549.18,39.88,-6.29,559.41,0.03,0.04,-1,0,0.04,-1,-1
4208607993,SMP,1,1435.13,770.29,1115.45,796.39,20.82,20.82,3.44,21.57,21.57,3.61,1429.7,771.33,1440.77,771.25,1111.92,797.03,1122.44,796.94,759.33,625.99,759.33,625.99,0,1,1,2,-1,-1,-15.97,-2.05,549.31,40.16,-6.65,559.75,0.03,0.04,-1,-0.01,0.03,-1,-1
4208641207,SMP,1,1433.76,770.98,1113.97,797.33,20.67,20.67,3.43,21.46,21.46,3.61,1428.14,772,1439.45,771.89,1110.47,797.97,1121.05,797.94,761.3,627.19,761.3,627.19,0,1,1,2,-1,-1,-15.68,-2.16,547.95,40.42,-6.83,559.89,0.03,0.04,-1,0,0.03,-1,-1
4208674667,SMP,1,1432.48,770.02,1112.67,796.79,20.66,20.66,3.42,21.41,21.41,3.61,1426.88,771.11,1438.18,770.96,1109.19,797.48,1119.77,797.52,763.5,627.33,763.5,627.33,0,1,1,2,-1,-1,-15.45,-2,547.52,40.66,-6.75,560.07,0.03,0.04,-1,0,0.04,-1,-1
4208707988,SMP,1,1429.92,769.82,1110.54,797.06,20.6,20.6,3.42,21.25,21.25,3.6,1425.14,770.04,1436.05,770.04,1107.58,796.99,1118.25,796.87,798.51,688.41,798.51,688.41,0,1,1,2,-1,-1,-15.15,-1.84,548.91,40.94,-6.65,560.03,0.05,0.01,-1,0.02,0.01,-1,-1
4208741309,SMP,1,1428.69,767.62,1109.49,795.39,20.72,20.72,3.42,21.35,21.35,3.6,1424.11,767.84,1434.98,767.71,1106.61,795.28,1117.22,795.09,820.9,704.92,820.9,704.92,0,1,1,2,-1,-1,-14.98,-1.44,549.36,41.12,-6.34,560.11,0.06,0.01,-1,0.02,0,-1,-1
4208774771,SMP,1,1427.99,765.67,1108.74,793.61,20.72,20.72,3.42,21.29,21.29,3.6,1423.28,765.95,1434.22,765.82,1105.81,793.59,1116.51,793.55,823.15,699.68,823.15,699.68,0,1,1,2,-1,-1,-14.84,-1.11,549.3,41.24,-6.05,559.94,0.05,0.01,-1,0.02,0.01,-1,-1
4208807970,SMP,1,1427.28,764.45,1108.04,792.69,20.55,20.55,3.41,21.44,21.44,3.6,1422.56,764.72,1433.51,764.59,1105.28,792.57,1115.9,792.48,829.91,705.93,829.91,705.93,0,1,1,2,-1,-1,-14.73,-0.9,549.51,41.35,-5.87,560.07,0.05,0.01,-1,0.02,0,-1,-1
4208841299,SMP,1,1426.7,763.99,1107.57,792.57,20.63,20.63,3.41,21.53,21.53,3.61,1421.86,764.27,1433.08,764.33,1104.79,792.46,1115.34,792.27,831.47,705.37,831.47,705.37,0,1,1,2,-1,-1,-14.6,-0.83,548.38,41.46,-5.84,560.28,0.05,0.01,-1,0.02,0,-1,-1
4208874784,SMP,1,1426.75,764.39,1107.54,792.8,20.73,20.73,3.41,21.4,21.4,3.61,1421.72,764.52,1432.9,764.57,1104.63,792.64,1115.25,792.52,823.95,709.79,823.95,709.79,0,1,1,2,-1,-1,-14.56,-0.88,548.19,41.48,-5.88,560.3,0.05,0.01,-1,0.02,0,-1,-1
4208907914,SMP,1,1426.34,758,1108.62,786.19,20.75,20.75,3.41,21.65,21.65,3.61,1421.85,761.83,1432.46,761.79,1105.69,789.53,1116.24,789.38,830.91,382.39,830.91,382.39,0,1,1,2,-1,-1,-14.63,-0.4,551.77,41.32,-5.33,560.6,0.05,0.14,-0.99,0.02,0.13,-0.99,-1
4208941173,SMP,1,1427.55,758.34,1109.26,786.29,20.77,20.77,3.42,21.37,21.37,3.61,1422.94,762.21,1433.49,762.36,1106.19,789.7,1116.67,789.66,826.04,375.65,826.04,375.65,0,1,1,2,-1,-1,-14.88,-0.49,553.9,41.28,-5.37,561.07,0.05,0.14,-0.99,0.01,0.13,-0.99,-1
4208974609,SMP,1,1428.53,758.49,1109.91,786.17,20.71,20.71,3.42,21.69,21.69,3.62,1423.96,762.27,1434.52,762.37,1106.81,789.54,1117.4,789.45,828.51,376.07,828.51,376.07,0,1,1,2,-1,-1,-15.09,-0.5,555.34,41.16,-5.34,561.09,0.05,0.14,-0.99,0.01,0.13,-0.99,-1
4209007940,SMP,1,1429.78,758.85,1110.94,786.05,20.92,20.92,3.44,21.64,21.64,3.63,1425.25,762.54,1435.71,762.52,1107.92,789.46,1118.47,789.27,830.07,377.62,830.07,377.62,0,1,1,2,-1,-1,-15.38,-0.54,557.88,40.98,-5.32,561.28,0.05,0.13,-0.99,0.01,0.13,-0.99,-1
4209041271,SMP,1,1431.18,759.15,1112.42,786.04,20.73,20.73,3.44,21.46,21.46,3.63,1426.69,762.93,1437.28,762.93,1109.3,789.45,1119.75,789.28,830.14,377.12,830.14,377.12,0,1,1,2,-1,-1,-15.63,-0.61,557.38,40.78,-5.32,561.77,0.06,0.14,-0.99,0.01,0.13,-0.99,-1
4209074596,SMP,1,1433.2,759.17,1114.07,785.46,20.62,20.62,3.44,21.27,21.27,3.62,1428.45,763.02,1439.05,763,1110.97,789.01,1121.43,788.95,827.95,374.41,827.95,374.41,0,1,1,2,-1,-1,-15.97,-0.62,558.17,40.5,-5.25,562.08,0.05,0.14,-0.99,0.01,0.14,-0.99,-1
4209107936,SMP,1,1435.42,758.02,1116.98,783.83,19.87,19.87,3.42,21.29,21.29,3.62,1430.33,762.83,1441.05,762.67,1113.28,788.26,1123.81,788.2,807.69,291.97,807.69,291.97,0,1,1,2,-1,-1,-16.3,-0.57,557.61,40.09,-5.12,562.15,0.04,0.17,-0.98,-0.01,0.17,-0.99,-1
4209141260,SMP,1,1437.22,758.02,1118.15,783.6,20.08,20.08,3.41,21.09,21.09,3.61,1431.81,763.01,1442.67,762.95,1114.58,787.98,1125.09,787.96,795.42,281.96,795.42,281.96,0,1,1,2,-1,-1,-16.54,-0.61,556.62,39.87,-5.08,562.28,0.03,0.18,-0.98,-0.01,0.17,-0.99,-1
4209174465,SMP,1,1438.56,758.12,1119.4,783.63,19.68,19.68,3.39,20.83,20.83,3.59,1433.43,763.29,1444.22,763.32,1115.86,788.08,1126.38,788.03,799.41,272.22,799.41,272.22,0,1,1,2,-1,-1,-16.84,-0.67,557.43,39.65,-5.09,562.42,0.04,0.19,-0.98,0,0.17,-0.99,-1
4209207931,SMP,1,1439.79,758.48,1120.56,783.51,19.51,19.51,3.37,20.54,20.54,3.57,1434.62,763.62,1445.41,763.44,1116.89,787.85,1127.42,787.88,789.65,273.78,789.65,273.78,0,1,1,2,-1,-1,-17.06,-0.71,557.58,39.47,-5.06,562.52,0.04,0.18,-0.98,-0.01,0.17,-0.99,-1
4209241136,SMP,1,1440.7,758.86,1121.43,783.75,19.33,19.33,3.34,20.65,20.65,3.56,1435.76,763.94,1446.43,763.75,1117.78,788.02,1128.34,787.99,792.19,276.63,792.19,276.63,0,1,1,2,-1,-1,-17.28,-0.77,558.46,39.31,-5.09,562.59,0.04,0.18,-0.98,-0.01,0.16,-0.99,-1
4209274608,SMP,1,1441.43,758.86,1122.07,783.62,19.25,19.25,3.32,20.23,20.23,3.53,1436.35,764.05,1447.11,764,1118.47,787.96,1128.96,787.93,787.28,273.25,787.28,273.25,0,1,1,2,-1,-1,-17.38,-0.8,558.14,39.21,-5.08,562.82,0.04,0.19,-0.98,-0.01,0.17,-0.99,-1
4209307919,SMP,1,1441.45,759.56,1122,783.66,19.46,19.46,3.31,20.23,20.23,3.51,1436.58,764.21,1447.25,764.18,1118.59,787.99,1129.23,787.99,794.57,282.98,794.57,282.98,0,1,1,2,-1,-1,-17.43,-0.83,558.66,39.17,-5.08,562.64,0.05,0.17,-0.98,0,0.17,-0.99,-1
4209341246,SMP,1,1441.53,759.13,1122.08,783.47,19.45,19.45,3.3,20.02,20.02,3.49,1436.54,763.94,1447.29,763.85,1118.63,787.62,1129.19,787.67,789.74,283.1,789.74,283.1,0,1,1,2,-1,-1,-17.42,-0.78,558.52,39.17,-5.02,562.67,0.04,0.17,-0.98,0,0.16,-0.99,-1
4209374619,SMP,1,1441.34,758.96,1121.81,783.4,19,19,3.28,20.15,20.15,3.47,1436.26,763.86,1447.04,763.72,1118.42,787.65,1128.89,787.66,787.36,282.25,787.36,282.25,0,1,1,2,-1,-1,-17.37,-0.76,558.44,39.23,-5.03,562.86,0.04,0.18,-0.98,0,0.16,-0.99,-1
4209407909,SMP,1,1440.58,758.59,1121.32,783.53,18.81,18.81,3.26,19.89,19.89,3.45,1435.76,763.78,1446.37,763.67,1117.67,787.78,1128.3,787.88,785.61,277.45,785.61,277.45,0,1,1,2,-1,-1,-17.29,-0.75,559.06,39.33,-5.05,562.61,0.05,0.19,-0.98,-0.01,0.17,-0.99,-1
4209441234,SMP,1,1439.81,758.85,1120.5,783.57,19.02,19.02,3.24,19.65,19.65,3.43,1434.99,763.82,1445.79,763.73,1117.09,788.18,1127.55,788.11,786.91,277.96,786.91,277.96,0,1,1,2,-1,-1,-17.15,-0.76,558.49,39.47,-5.11,562.86,0.05,0.18,-0.98,0,0.18,-0.98,-1
4209474645,SMP,1,1439.31,759.17,1119.99,784.18,19.21,19.21,3.24,19.84,19.84,3.42,1434.44,764.01,1445.2,764,1116.5,788.59,1126.99,788.62,787.87,279.58,787.87,279.58,0,1,1,2,-1,-1,-17.05,-0.8,558.27,39.57,-5.2,562.88,0.05,0.18,-0.98,0,0.17,-0.99,-1
4209507893,SMP,1,1438.9,758.91,1119.42,784.33,18.94,18.94,3.23,19.94,19.94,3.41,1433.77,763.9,1444.81,763.88,1116.05,788.56,1126.56,788.58,789.61,280.05,789.61,280.05,0,1,1,2,-1,-1,-16.91,-0.78,556.98,39.65,-5.19,562.97,0.04,0.18,-0.98,0,0.16,-0.99,-1
4209541225,SMP,1,1438.46,758.24,1119.01,783.8,19.09,19.09,3.22,20.02,20.02,3.41,1433.69,763.18,1444.36,763.26,1115.63,788.14,1126.2,788.11,792.47,281.03,792.47,281.03,0,1,1,2,-1,-1,-16.89,-0.66,557.65,39.71,-5.11,562.84,0.05,0.18,-0.98,0,0.17,-0.99,-1
4209574575,SMP,1,1437.97,757.37,1118.73,782.97,19.11,19.11,3.21,19.99,19.99,3.4,1433.12,762.31,1443.94,762.4,1115.36,787.44,1125.84,787.43,794.38,280.72,794.38,280.72,0,1,1,2,-1,-1,-16.78,-0.5,557.13,39.78,-4.99,562.95,0.05,0.18,-0.98,0,0.17,-0.99,-1
4209607884,SMP,1,1437.42,757.02,1118.47,782.71,19.34,19.34,3.22,20.04,20.04,3.4,1432.62,761.93,1443.37,761.8,1114.94,786.94,1125.48,786.95,794.96,283.74,794.96,283.74,0,1,1,2,-1,-1,-16.69,-0.42,557.12,39.84,-4.9,562.86,0.05,0.18,-0.98,0,0.16,-0.99,-1
4209641215,SMP,1,1438.56,760.31,1120.58,785.8,19.47,19.47,3.22,20.46,20.46,3.41,1432.64,763.32,1443.6,763.39,1116.31,788.51,1126.73,788.45,731.34,447.3,731.34,447.3,0,1,1,2,-1,-1,-16.69,-0.68,556.29,39.63,-5.18,563.17,0.01,0.11,-0.99,-0.03,0.11,-0.99,-1
4209674569,SMP,1,1438.65,760.15,1120.26,785.91,19.64,19.64,3.23,20.43,20.43,3.42,1432.58,763.2,1443.5,763.33,1115.86,788.51,1126.41,788.43,711.37,448.89,711.37,448.89,0,1,1,2,-1,-1,-16.67,-0.66,556.07,39.69,-5.17,563.08,0.01,0.11,-0.99,-0.03,0.1,-0.99,-1
4209707875,SMP,1,1438.49,760.42,1120.24,785.86,20.02,20.02,3.25,20.39,20.39,3.42,1432.54,763.35,1443.47,763.4,1115.68,788.59,1126.24,788.53,706.8,449.34,706.8,449.34,0,1,1,2,-1,-1,-16.65,-0.68,555.65,39.72,-5.19,563,0.01,0.11,-0.99,-0.04,0.11,-0.99,-1
4209741094,SMP,1,1438.68,760.41,1119.91,786.08,19.64,19.64,3.26,20.5,20.5,3.43,1432.63,763.56,1443.54,763.59,1115.65,788.68,1126.21,788.68,710.89,448.21,710.89,448.21,0,1,1,2,-1,-1,-16.65,-0.72,555.41,39.72,-5.21,562.92,0.01,0.11,-0.99,-0.03,0.1,-0.99,-1
4209774557,SMP,1,1438.9,761.03,1120.27,786.19,19.78,19.78,3.26,20.23,20.23,3.43,1432.78,763.94,1443.77,763.91,1115.84,789,1126.4,788.92,704.78,449.14,704.78,449.14,0,1,1,2,-1,-1,-16.67,-0.78,554.73,39.68,-5.26,562.88,0.01,0.11,-0.99,-0.04,0.11,-0.99,-1
4209807869,SMP,1,1439.3,760.93,1120.47,786.36,19.65,19.65,3.26,20.31,20.31,3.43,1433.3,764.05,1444.2,764.08,1116.25,789.14,1126.63,788.97,706.65,447.3,706.65,447.3,0,1,1,2,-1,-1,-16.75,-0.8,554.59,39.65,-5.28,563.29,0.01,0.11,-0.99,-0.03,0.11,-0.99,-1
4209841177,SMP,1,1439.63,761.2,1120.73,786.31,19.88,19.88,3.27,20.25,20.25,3.43,1433.68,764.16,1444.62,764.21,1116.53,788.97,1127.04,788.9,708.85,448.7,708.85,448.7,0,1,1,2,-1,-1,-16.8,-0.82,554.19,39.59,-5.26,563.31,0.01,0.11,-0.99,-0.03,0.11,-0.99,-1
4209874390,SMP,1,1440.19,761.09,1121.29,786.09,19.93,19.93,3.28,20.45,20.45,3.44,1434.26,764.13,1445.2,764.22,1116.9,788.84,1127.42,788.8,706.87,447.48,706.87,447.48,0,1,1,2,-1,-1,-16.9,-0.82,553.91,39.53,-5.24,563.34,0.01,0.11,-0.99,-0.04,0.11,-0.99,-1
4209907728,SMP,1,1443.06,761.74,1124.41,786.47,20.24,20.24,3.29,20.39,20.39,3.44,1435.98,764.44,1446.77,764.38,1118.82,788.77,1129.32,788.77,597.2,455.65,597.2,455.65,0,1,1,2,-1,-1,-17.19,-0.86,554.18,39.19,-5.23,563.34,-0.03,0.1,-0.99,-0.08,0.09,-0.99,-1
4209941173,SMP,1,1444.21,761.81,1125.14,786.24,20.09,20.09,3.3,20.69,20.69,3.45,1437.02,764.5,1447.82,764.41,1119.7,788.53,1130.2,788.45,597.3,461.35,597.3,461.35,0,1,1,2,-1,-1,-17.38,-0.87,554.15,39.04,-5.18,563.46,-0.03,0.1,-0.99,-0.07,0.09,-0.99,-1
4209974464,SMP,1,1445.33,761.96,1126.06,785.93,20.34,20.34,3.32,20.75,20.75,3.46,1438.09,764.55,1448.97,764.46,1120.61,788.31,1131.11,788.15,596.42,466.38,596.42,466.38,0,1,1,2,-1,-1,-17.57,-0.88,553.98,38.88,-5.13,563.47,-0.03,0.09,-1,-0.07,0.09,-0.99,-1
4210007708,SMP,1,1446.59,762.23,1127.08,785.93,20.36,20.36,3.33,20.76,20.76,3.47,1439.32,764.84,1450.3,764.66,1121.64,788.16,1132.17,788.02,596.76,474.14,596.76,474.14,0,1,1,2,-1,-1,-17.78,-0.92,553.59,38.69,-5.11,563.41,-0.03,0.09,-1,-0.07,0.09,-0.99,-1
4210041041,SMP,1,1447.33,760.59,1128.42,784,20.3,20.3,3.34,20.91,20.91,3.48,1440.26,764.11,1451.16,764.18,1122.9,787.25,1133.36,787.11,597.82,430.17,597.82,430.17,0,1,1,2,-1,-1,-17.94,-0.82,553.73,38.48,-4.95,563.58,-0.03,0.13,-0.99,-0.08,0.12,-0.99,-1
4210074504,SMP,1,1448.13,760.22,1129.22,783.42,20.59,20.59,3.35,21.13,21.13,3.5,1441.35,764.02,1452.2,764.11,1123.82,786.81,1134.32,786.87,607.75,394.83,607.75,394.83,0,1,1,2,-1,-1,-18.13,-0.8,553.71,38.31,-4.89,563.62,-0.02,0.14,-0.99,-0.07,0.13,-0.99,-1
